Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE
2023-01-21 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,18.0,8.0,,,
2023-01-21 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-21 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,18.0,8.0,,,
2023-01-21 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-21 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),1,14.0,7.0,,,
2023-01-21 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-21 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),2,14.0,4.0,,,
2023-01-21 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-21 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),3,10.0,8.0,,,
2023-01-21 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-21 18:00:00,Imported workout,3600,Decline Crunch,2,,10.0,,,
2023-01-21 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-21 18:00:00,Imported workout,3600,Decline Crunch,1,,8.0,,,
2023-01-21 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,4,,9.0,,,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,1,,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,2,,6.0,,,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,3,,5.0,,,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),1,20.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),2,35.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),4,35.0,7.0,,,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),3,35.0,5.0,,,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),5,32.5,5.0,,,
2023-01-23 18:00:00,Imported workout,3600,Overhead Press (Barbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,5,,6.0,,,
2023-01-23 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),3,45.0,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),2,54.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),1,54.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Lying Leg Curl (Machine),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Leg Press,3,150.0,12.0,,,
2023-01-23 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Leg Press,2,150.0,12.0,,,
2023-01-23 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Leg Press,1,150.0,12.0,,,
2023-01-23 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),1,10.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),2,10.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),3,10.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Incline Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Skullcrusher (Dumbbell),1,10.0,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Skullcrusher (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Skullcrusher (Dumbbell),2,10.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Skullcrusher (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Skullcrusher (Dumbbell),3,10.0,8.0,,,
2023-01-23 18:00:00,Imported workout,3600,Skullcrusher (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,8.0,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,8.0,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,8.0,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Decline Crunch,1,,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Decline Crunch,3,,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-23 18:00:00,Imported workout,3600,Decline Crunch,2,,10.0,,,
2023-01-23 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),7,20.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),6,50.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),5,70.0,4.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),4,70.0,3.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),3,65.0,6.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),2,65.0,6.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),1,65.0,5.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,4,16.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,3,24.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,2,16.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,1,16.0,10.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,5,16.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Decline Crunch,1,,10.0,,,
2023-01-24 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Decline Crunch,3,,10.0,,,
2023-01-24 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Decline Crunch,2,,10.0,,,
2023-01-24 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),4,45.0,10.0,,,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),3,52.0,6.0,,,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),2,45.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),1,45.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Lat Pulldown (Cable),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bicep Curl (Cable),1,14.0,12.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bicep Curl (Cable),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Bicep Curl (Cable),2,23.0,8.0,,,
2023-01-24 18:00:00,Imported workout,3600,Bicep Curl (Cable),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,14.0,12.0,,,
2023-01-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,14.0,12.0,,,
2023-01-24 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,1,,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,2,,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,3,,6.0,,,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,5,,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,4,,7.0,,,
2023-01-26 18:00:00,Imported workout,3600,Pull Up,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),2,18.0,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),5,22.0,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),3,22.0,7.0,,,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),1,20.0,7.0,,,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),4,18.0,9.0,,,
2023-01-26 18:00:00,Imported workout,3600,Seated Overhead Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,4,150.0,12.0,,,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,2,175.0,12.0,,,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,3,175.0,12.0,,,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,1,175.0,12.0,,,
2023-01-26 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),3,30.0,12.0,,,
2023-01-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),1,8.0,10.0,,,
2023-01-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),2,8.0,10.0,,,
2023-01-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),1,30.0,12.0,,,
2023-01-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),2,30.0,12.0,,,
2023-01-26 18:00:00,Imported workout,3600,Standing Calf Raise (Machine),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),3,8.0,10.0,,,
2023-01-26 18:00:00,Imported workout,3600,Lateral Raise (Dumbbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Chest Dip,3,0.0,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Chest Dip,1,0.0,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Chest Dip,2,0.0,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Chest Dip,Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Bicep Curl (Barbell),2,20.0,10.0,,,
2023-01-26 18:00:00,Imported workout,3600,Bicep Curl (Barbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Bicep Curl (Barbell),3,20.0,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Bicep Curl (Barbell),Rest Timer,,,,90.0,
2023-01-26 18:00:00,Imported workout,3600,Bicep Curl (Barbell),1,20.0,8.0,,,
2023-01-26 18:00:00,Imported workout,3600,Bicep Curl (Barbell),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),1,30.0,12.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),5,60.0,12.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),2,65.0,7.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),3,65.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),4,65.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Smith Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Dumbbell),1,18.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Dumbbell),2,18.0,10.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Dumbbell),3,18.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bulgarian Split Squat,1,20.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bulgarian Split Squat,2,20.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bulgarian Split Squat,3,20.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bulgarian Split Squat,Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Pec Deck (Machine),2,45.0,12.0,,,
2023-01-28 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Pec Deck (Machine),3,45.0,12.0,,,
2023-01-28 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Pec Deck (Machine),1,45.0,12.0,,,
2023-01-28 18:00:00,Imported workout,3600,Pec Deck (Machine),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),5,45.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),2,45.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),3,45.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),4,45.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),1,45.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),1,14.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),3,14.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),2,14.0,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Bicep Curl (Dumbbell),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,18.0,12.0,,,
2023-01-28 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,18.0,10.0,,,
2023-01-28 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,18.0,7.0,,,
2023-01-28 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Decline Crunch,2,,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-28 18:00:00,Imported workout,3600,Decline Crunch,1,,8.0,,,
2023-01-28 18:00:00,Imported workout,3600,Decline Crunch,Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),5,20.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),4,60.0,5.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),3,60.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),2,60.0,7.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),1,60.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bench Press (Barbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),3,18.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),1,20.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),2,22.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Incline Bench Press (Dumbbell),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Seated Row (Cable),3,39.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Seated Row (Cable),2,45.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Seated Row (Cable),1,45.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Seated Row (Cable),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,4,14.0,5.0,,,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,3,9.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,1,9.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,2,9.0,8.0,,,
2023-01-31 18:00:00,Imported workout,3600,Cable Crossover,Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bicep Curl (Cable),3,18.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bicep Curl (Cable),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bicep Curl (Cable),2,23.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bicep Curl (Cable),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Bicep Curl (Cable),1,23.0,10.0,,,
2023-01-31 18:00:00,Imported workout,3600,Bicep Curl (Cable),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),3,18.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),2,18.0,10.0,,,
2023-01-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),1,14.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Triceps Pushdown (Cable - Straight Bar),Rest Timer,,,,90.0,
2023-01-31 18:00:00,Imported workout,3600,Leg Press,1,155.0,12.0,,,
2023-01-31 18:00:00,Imported workout,3600,Leg Press,Rest Timer,,,,90.0,
